method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
dp_fl,DP-FL,26,0.020478723404255317,0.02047872340425532,0.019073358829645334,0.4961240879394077,19.379221050421556,19,19,all,0,0,0,34.76394867897034
dp_fl,DP-FL,27,0.01957446808510638,0.01957446808510638,0.0185241953915925,0.49335361644310816,19.379221050421556,16,16,all,0,0,0,30.568559885025024
dp_fl,DP-FL,28,0.019148936170212766,0.01914893617021277,0.017881753586471507,0.4942999653098984,19.379221050421556,18,18,all,0,0,0,34.420103549957275
dp_fl,DP-FL,29,0.020585106382978724,0.02058510638297872,0.01908905996960527,0.4890619406221092,19.379221050421556,18,18,all,0,0,0,34.87846875190735
dp_fl,DP-FL,30,0.0199468085106383,0.019946808510638295,0.018445812276855215,0.4902990995027753,19.379221050421556,19,19,all,0,0,0,36.07012677192688
dp_fl,DP-FL,31,0.020106382978723403,0.0201063829787234,0.018954722642951744,0.4967012112627197,19.379221050421556,17,17,all,0,0,0,31.87213921546936
dp_fl,DP-FL,32,0.020797872340425533,0.020797872340425533,0.019408560382334017,0.49789027520814055,19.379221050421556,17,17,all,0,0,0,31.99325919151306
dp_fl,DP-FL,33,0.019680851063829788,0.019680851063829788,0.018485644225784977,0.4941826983117484,19.37922105042156,15,15,all,0,0,0,28.276943683624268
dp_fl,DP-FL,34,0.019202127659574467,0.019202127659574464,0.017953422063571065,0.4928580076318224,19.379221050421556,18,18,all,0,0,0,32.911128520965576
dp_fl,DP-FL,35,0.019627659574468086,0.019627659574468083,0.018502347698873683,0.49087801948427373,19.379221050421556,17,17,all,0,0,0,33.649932861328125
dp_fl,DP-FL,36,0.019042553191489363,0.019042553191489363,0.017620099933644363,0.49422175069380186,19.379221050421556,17,17,all,0,0,0,33.5722336769104
dp_fl,DP-FL,37,0.019308510638297874,0.01930851063829787,0.018079694845053233,0.4901317212072155,19.379221050421556,18,18,all,0,0,0,34.701364040374756
dp_fl,DP-FL,38,0.018351063829787233,0.018351063829787233,0.01725391173640347,0.4897906278908418,19.379221050421556,17,17,all,0,0,0,31.682255268096924
dp_fl,DP-FL,39,0.019308510638297874,0.01930851063829787,0.017419597192168543,0.49157020553885283,19.379221050421556,16,16,all,0,0,0,31.227399587631226
dp_fl,DP-FL,40,0.017819148936170214,0.01781914893617021,0.0166875477060746,0.49014831174838114,19.379221050421556,17,17,all,0,0,0,33.019713163375854
dp_fl,DP-FL,41,0.01797872340425532,0.01797872340425532,0.016851294559280864,0.4920461595166512,19.379221050421556,18,18,all,0,0,0,35.170377254486084
dp_fl,DP-FL,42,0.018882978723404255,0.018882978723404255,0.017839593326307416,0.49414109620721564,19.379221050421556,17,17,all,0,0,0,33.2114896774292
